Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,51
US National,Season onset,Bin,week,40,41,0.0142276422764228
US National,Season onset,Bin,week,41,42,0.0125
US National,Season onset,Bin,week,42,43,0.00558943089430894
US National,Season onset,Bin,week,43,44,0.00274390243902439
US National,Season onset,Bin,week,44,45,0.00579268292682927
US National,Season onset,Bin,week,45,46,0.0120934959349593
US National,Season onset,Bin,week,46,47,0.0275406504065041
US National,Season onset,Bin,week,47,48,0.0415650406504065
US National,Season onset,Bin,week,48,49,0.0604674796747968
US National,Season onset,Bin,week,49,50,0.092479674796748
US National,Season onset,Bin,week,50,51,0.119817073170732
US National,Season onset,Bin,week,51,52,0.139735772357724
US National,Season onset,Bin,week,52,53,0.123882113821138
US National,Season onset,Bin,week,1,2,0.0809959349593496
US National,Season onset,Bin,week,2,3,0.0465447154471545
US National,Season onset,Bin,week,3,4,0.033130081300813
US National,Season onset,Bin,week,4,5,0.0402439024390244
US National,Season onset,Bin,week,5,6,0.0380081300813008
US National,Season onset,Bin,week,6,7,0.026219512195122
US National,Season onset,Bin,week,7,8,0.0196138211382114
US National,Season onset,Bin,week,8,9,0.0185975609756098
US National,Season onset,Bin,week,9,10,0.0182926829268293
US National,Season onset,Bin,week,10,11,0.0127032520325203
US National,Season onset,Bin,week,11,12,0.00416666666666667
US National,Season onset,Bin,week,12,13,0.00182926829268293
US National,Season onset,Bin,week,13,14,0.00040650406504065
US National,Season onset,Bin,week,14,15,0.000101626016260163
US National,Season onset,Bin,week,15,16,0.000101626016260163
US National,Season onset,Bin,week,16,17,0.000101626016260163
US National,Season onset,Bin,week,17,18,0.000101626016260163
US National,Season onset,Bin,week,18,19,0.000101626016260163
US National,Season onset,Bin,week,19,20,0.000101626016260163
US National,Season onset,Bin,week,20,21,0.000101626016260163
US National,Season onset,Bin,week,none,none,0.000101626016260163
US National,Season peak week,Point,week,NA,NA,5
US National,Season peak week,Bin,week,40,41,0.00652938221998996
US National,Season peak week,Bin,week,41,42,0.00773480662983425
US National,Season peak week,Bin,week,42,43,0.00924158714213963
US National,Season peak week,Bin,week,43,44,0.00783525866398795
US National,Season peak week,Bin,week,44,45,0.00562531391260673
US National,Season peak week,Bin,week,45,46,0.00472124560522351
US National,Season peak week,Bin,week,46,47,0.00502260170768458
US National,Season peak week,Bin,week,47,48,0.00642893018583626
US National,Season peak week,Bin,week,48,49,0.0149673530889
US National,Season peak week,Bin,week,49,50,0.0233048719236565
US National,Season peak week,Bin,week,50,51,0.038774485183325
US National,Season peak week,Bin,week,51,52,0.0479156202913109
US National,Season peak week,Bin,week,52,53,0.0617780010045203
US National,Season peak week,Bin,week,1,2,0.0673028628829734
US National,Season peak week,Bin,week,2,3,0.0621798091411351
US National,Season peak week,Bin,week,3,4,0.057659467604219
US National,Season peak week,Bin,week,4,5,0.0694123556002009
US National,Season peak week,Bin,week,5,6,0.0773480662983425
US National,Season peak week,Bin,week,6,7,0.0803616273229533
US National,Season peak week,Bin,week,7,8,0.0850828729281768
US National,Season peak week,Bin,week,8,9,0.0803616273229533
US National,Season peak week,Bin,week,9,10,0.0568558513309895
US National,Season peak week,Bin,week,10,11,0.0457056755399297
US National,Season peak week,Bin,week,11,12,0.0305374183827222
US National,Season peak week,Bin,week,12,13,0.0204922149673531
US National,Season peak week,Bin,week,13,14,0.0126569563033651
US National,Season peak week,Bin,week,14,15,0.00703164239075841
US National,Season peak week,Bin,week,15,16,0.00472124560522351
US National,Season peak week,Bin,week,16,17,0.00130587644399799
US National,Season peak week,Bin,week,17,18,0.00060271220492215
US National,Season peak week,Bin,week,18,19,0.000301356102461075
US National,Season peak week,Bin,week,19,20,0.000100452034153692
US National,Season peak week,Bin,week,20,21,0.000100452034153692
US National,Season peak percentage,Point,percent,NA,NA,4.7
US National,Season peak percentage,Bin,percent,0,0.1,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00118448326917382
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00671207185865166
US National,Season peak percentage,Bin,percent,0.6,0.7,0.0151021616819662
US National,Season peak percentage,Bin,percent,0.7,0.8,0.0135228506564011
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00878491757970585
US National,Season peak percentage,Bin,percent,0.9,1,0.00246767347744546
US National,Season peak percentage,Bin,percent,1,1.1,0.00118448326917382
US National,Season peak percentage,Bin,percent,1.1,1.2,0.000789655512782549
US National,Season peak percentage,Bin,percent,1.2,1.3,0.000197413878195637
US National,Season peak percentage,Bin,percent,1.3,1.4,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,1.4,1.5,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,1.5,1.6,0.000197413878195637
US National,Season peak percentage,Bin,percent,1.6,1.7,0.000987069390978186
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00128319020827164
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00286250123383674
US National,Season peak percentage,Bin,percent,1.9,2,0.00276379429473892
US National,Season peak percentage,Bin,percent,2,2.1,0.00483664001579311
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00552758858947784
US National,Season peak percentage,Bin,percent,2.2,2.3,0.00720560655414076
US National,Season peak percentage,Bin,percent,2.3,2.4,0.00621853716316257
US National,Season peak percentage,Bin,percent,2.4,2.5,0.00868621064060804
