Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,51
US National,Season onset,Bin,week,40,41,0.0182852498984153
US National,Season onset,Bin,week,41,42,0.0114790735473385
US National,Season onset,Bin,week,42,43,0.00538399024786672
US National,Season onset,Bin,week,43,44,0.00274278748476229
US National,Season onset,Bin,week,44,45,0.00568874441284031
US National,Season onset,Bin,week,45,46,0.0131044290938643
US National,Season onset,Bin,week,46,47,0.02661519707436
US National,Season onset,Bin,week,47,48,0.0410402275497765
US National,Season onset,Bin,week,48,49,0.0667411621292158
US National,Season onset,Bin,week,49,50,0.090207232832182
US National,Season onset,Bin,week,50,51,0.120377895164567
US National,Season onset,Bin,week,51,52,0.138053636733035
US National,Season onset,Bin,week,52,53,0.120377895164567
US National,Season onset,Bin,week,1,2,0.081369362047948
US National,Season onset,Bin,week,2,3,0.0424624136529866
US National,Season onset,Bin,week,3,4,0.0354530678585941
US National,Season onset,Bin,week,4,5,0.0383990247866721
US National,Season onset,Bin,week,5,6,0.0375863470134092
US National,Season onset,Bin,week,6,7,0.0293579845591223
US National,Season onset,Bin,week,7,8,0.0193010971149939
US National,Season onset,Bin,week,8,9,0.0197074360016254
US National,Season onset,Bin,week,9,10,0.0171678179601788
US National,Season onset,Bin,week,10,11,0.0116822429906542
US National,Season onset,Bin,week,11,12,0.00538399024786672
US National,Season onset,Bin,week,12,13,0.00111743193823649
US National,Season onset,Bin,week,13,14,0.000101584721657863
US National,Season onset,Bin,week,14,15,0.000101584721657863
US National,Season onset,Bin,week,15,16,0.000101584721657863
US National,Season onset,Bin,week,16,17,0.000101584721657863
US National,Season onset,Bin,week,17,18,0.000101584721657863
US National,Season onset,Bin,week,18,19,0.000101584721657863
US National,Season onset,Bin,week,19,20,0.000101584721657863
US National,Season onset,Bin,week,20,21,0.000101584721657863
US National,Season onset,Bin,week,none,none,0.000101584721657863
US National,Season peak week,Point,week,NA,NA,5
US National,Season peak week,Bin,week,40,41,0.00662916834069908
US National,Season peak week,Bin,week,41,42,0.00783447167537164
US National,Season peak week,Bin,week,42,43,0.00934110084371233
US National,Season peak week,Bin,week,43,44,0.00743270389714745
US National,Season peak week,Bin,week,44,45,0.00622740056247489
US National,Season peak week,Bin,week,45,46,0.00482121333869024
US National,Season peak week,Bin,week,46,47,0.00441944556046605
US National,Season peak week,Bin,week,47,48,0.00683005222981117
US National,Season peak week,Bin,week,48,49,0.0169746886299719
US National,Season peak week,Bin,week,49,50,0.0247087183607875
US National,Season peak week,Bin,week,50,51,0.0380674969867417
US National,Season peak week,Bin,week,51,52,0.0505222981116914
US National,Season peak week,Bin,week,52,53,0.0573523503415026
US National,Season peak week,Bin,week,1,2,0.0630775411811973
US National,Season peak week,Bin,week,2,3,0.0658899156287666
US National,Season peak week,Bin,week,3,4,0.060365608678184
US National,Season peak week,Bin,week,4,5,0.0679991964644436
US National,Season peak week,Bin,week,5,6,0.0783447167537163
US National,Season peak week,Bin,week,6,7,0.079750903977501
US National,Season peak week,Bin,week,7,8,0.0805544395339494
US National,Season peak week,Bin,week,8,9,0.0701084773001205
US National,Season peak week,Bin,week,9,10,0.0608678184009642
US National,Season peak week,Bin,week,10,11,0.0471072719967859
US National,Season peak week,Bin,week,11,12,0.0320409803133789
US National,Season peak week,Bin,week,12,13,0.0231016472478907
US National,Season peak week,Bin,week,13,14,0.0142627561269586
US National,Season peak week,Bin,week,14,15,0.00843712334270791
US National,Season peak week,Bin,week,15,16,0.00331458417034954
US National,Season peak week,Bin,week,16,17,0.00210928083567698
US National,Season peak week,Bin,week,17,18,0.000803535556448373
US National,Season peak week,Bin,week,18,19,0.00030132583366814
US National,Season peak week,Bin,week,19,20,0.00030132583366814
US National,Season peak week,Bin,week,20,21,0.000100441944556047
US National,Season peak percentage,Point,percent,NA,NA,4.8
US National,Season peak percentage,Bin,percent,0,0.1,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00069094857368473
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00621853716316257
US National,Season peak percentage,Bin,percent,0.6,0.7,0.0142137992300859
US National,Season peak percentage,Bin,percent,0.7,0.8,0.014707333925575
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00789655512782549
US National,Season peak percentage,Bin,percent,0.9,1,0.00404698450301056
US National,Season peak percentage,Bin,percent,1,1.1,0.001085776330076
US National,Season peak percentage,Bin,percent,1.1,1.2,0.000592241634586912
US National,Season peak percentage,Bin,percent,1.2,1.3,0.000197413878195637
US National,Season peak percentage,Bin,percent,1.3,1.4,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,1.4,1.5,0.000197413878195637
US National,Season peak percentage,Bin,percent,1.5,1.6,0.000296120817293456
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00138189714736946
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00197413878195637
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00256638041654328
US National,Season peak percentage,Bin,percent,1.9,2,0.00286250123383674
US National,Season peak percentage,Bin,percent,2,2.1,0.0042443983812062
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00552758858947784
US National,Season peak percentage,Bin,percent,2.2,2.3,0.00483664001579311
US National,Season peak percentage,Bin,percent,2.3,2.4,0.00651465798045603
US National,Season peak percentage,Bin,percent,2.4,2.5,0.00937715921429277
US National,Season peak percentage,Bin,percent,2.5,2.6,0.0104629355443688
US National,Season peak percentage,Bin,percent,2.6,2.7,0.0106603494225644
US National,Season peak percentage,Bin,percent,2.7,2.8,0.013621557595499
US National,Season peak percentage,Bin,percent,2.8,2.9,0.0164840588293357
US National,Season peak percentage,Bin,percent,2.9,3,0.0151021616819662
US National,Season peak percentage,Bin,percent,3,3.1,0.0146086269864771
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0162866449511401
US National,Season peak percentage,Bin,percent,3.2,3.3,0.019050439245879
US National,Season peak percentage,Bin,percent,3.3,3.4,0.0192478531240746
US National,Season peak percentage,Bin,percent,3.4,3.5,0.0218142335406179
US National,Season peak percentage,Bin,percent,3.5,3.6,0.0209258710887375
US National,Season peak percentage,Bin,percent,3.6,3.7,0.0199388016977594
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0210245780278354
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0215181127233245
US National,Season peak percentage,Bin,percent,3.9,4,0.0186556114894877
US National,Season peak percentage,Bin,percent,4,4.1,0.0214194057842266
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0184581976112921
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0182607837330964
US National,Season peak percentage,Bin,percent,4.3,4.4,0.0199388016977594
US National,Season peak percentage,Bin,percent,4.4,4.5,0.0175698351594117
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0165827657684335
US National,Season peak percentage,Bin,percent,4.6,4.7,0.0180633698549008
US National,Season peak percentage,Bin,percent,4.7,4.8,0.0151021616819662
US National,Season peak percentage,Bin,percent,4.8,4.9,0.0161879380120422
US National,Season peak percentage,Bin,percent,4.9,5,0.0153982824992597
US National,Season peak percentage,Bin,percent,5,5.1,0.0185569045503899
US National,Season peak percentage,Bin,percent,5.1,5.2,0.016878886585727
US National,Season peak percentage,Bin,percent,5.2,5.3,0.0152008686210641
US National,Season peak percentage,Bin,percent,5.3,5.4,0.0163853518902379
US National,Season peak percentage,Bin,percent,5.4,5.5,0.0124370743263251
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0152008686210641
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0160892310729444
US National,Season peak percentage,Bin,percent,5.7,5.8,0.0144112131082815
US National,Season peak percentage,Bin,percent,5.8,5.9,0.0144112131082815
US National,Season peak percentage,Bin,percent,5.9,6,0.0150034547428684
US National,Season peak percentage,Bin,percent,6,6.1,0.0129306090218142
US National,Season peak percentage,Bin,percent,6.1,6.2,0.0131280229000099
US National,Season peak percentage,Bin,percent,6.2,6.3,0.013621557595499
US National,Season peak percentage,Bin,percent,6.3,6.4,0.0141150922909881
US National,Season peak percentage,Bin,percent,6.4,6.5,0.0126344882045208
US National,Season peak percentage,Bin,percent,6.5,6.6,0.0134241437173033
US National,Season peak percentage,Bin,percent,6.6,6.7,0.012535781265423
US National,Season peak percentage,Bin,percent,6.7,6.8,0.01085776330076
US National,Season peak percentage,Bin,percent,6.8,6.9,0.012535781265423
US National,Season peak percentage,Bin,percent,6.9,7,0.01085776330076
US National,Season peak percentage,Bin,percent,7,7.1,0.00947586615339058
US National,Season peak percentage,Bin,percent,7.1,7.2,0.0130293159609121
US National,Season peak percentage,Bin,percent,7.2,7.3,0.00947586615339058
US National,Season peak percentage,Bin,percent,7.3,7.4,0.0105616424834666
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00977198697068404
US National,Season peak percentage,Bin,percent,7.5,7.6,0.01085776330076
US National,Season peak percentage,Bin,percent,7.6,7.7,0.0100681077879775
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00789655512782549
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00868621064060804
US National,Season peak percentage,Bin,percent,7.9,8,0.00681077879774948
US National,Season peak percentage,Bin,percent,8,8.1,0.00769914124962985
US National,Season peak percentage,Bin,percent,8.1,8.2,0.00819267594511894
US National,Season peak percentage,Bin,percent,8.2,8.3,0.00552758858947784
US National,Season peak percentage,Bin,percent,8.3,8.4,0.00503405389398875
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00552758858947784
US National,Season peak percentage,Bin,percent,8.5,8.6,0.00483664001579311
US National,Season peak percentage,Bin,percent,8.6,8.7,0.00375086368571711
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00384957062481492
US National,Season peak percentage,Bin,percent,8.8,8.9,0.00434310532030402
US National,Season peak percentage,Bin,percent,8.9,9,0.00345474286842365
